0,0.5682532726634199,
1,0.3617735709714754,
2,0.2669413639355267,
3,0.23923248803203478,
4,0.19895263469161623,
5,0.15776512326522005,
6,0.13155024898075324,
7,0.10877144560365058,
8,0.0965275277265193,
9,0.08266314634574547,
10,0.06635934765071042,
11,0.049740648352347906,
12,0.04244986269687485,
13,0.03046342446836217,
14,0.0223951997304485,
15,0.017815154915195187,
16,0.012852504076861889,
17,0.00968857560402608,
18,0.006501281600120247,
19,0.004354839804855691,
20,0.0030766373824231753,
21,0.002805471358001095,
22,0.0015957571769044689,
23,0.0013863664080966721,
24,0.0008388512428006779,
25,0.0007589614776554012,
26,0.0006825756831166895,
27,0.000547593235344678,
28,0.00048495463495263507,
29,0.0004112512044591127,
30,0.00032172553539225936,
31,0.0003175884630034099,
32,0.0003040466291781857,
33,0.0002744605619234541,
34,0.00025302822487587734,
35,0.0002416320489901035,
36,0.00023527264136090993,
37,0.00021834029722545543,
38,0.00020744369900904452,
39,0.00020334210688093966,
40,0.00019971594942998677,
41,0.00019579800713248938,
42,0.00018927120092687006,
43,0.00018389324491090378,
44,0.00017931775735276407,
45,0.000176987169647341,
46,0.00017301725749989047,
47,0.0001700130425451427,
48,0.00016725797427351744,
49,0.00016527841332158105,
50,0.00016204845819153544,
51,0.0001600934434670144,
52,0.0001577537982154458,
53,0.00015611276220249564,
54,0.00015440428580582534,
55,0.00015221732254372836,
56,0.00015051356587212462,
57,0.00014894109962270568,
58,0.0001478235598069959,
59,0.00014618092325169717,
60,0.00014439427011128225,
61,0.00014324233801028068,
